"Age","Number_round","Coverage_reduction","Coverage","Access","EIR","Seasonality","PE_1","PP"
5,4,0.1,0.8,"0.05","25","sesonality2",0.530186512332592,21
5,4,0.1,0.8,"0.05","50","sesonality2",0.660414612523533,35
5,4,0.1,0.8,"0.05","50","sesonality2",0.504149358671038,21
5,4,0.1,0.8,"0.05","75","sesonality2",0.676096287286484,35
5,4,0.1,0.8,"0.05","75","sesonality2",0.525201384978181,21
5,4,0.1,0.8,"0.05","100","sesonality2",0.667665338100875,35
5,4,0.1,0.8,"0.05","100","sesonality2",0.538938241213365,21
5,4,0.1,0.8,"0.05","125","sesonality2",0.669585763832957,35
5,4,0.1,0.8,"0.05","125","sesonality2",0.521583402086867,21
5,4,0.1,0.8,"0.05","150","sesonality2",0.678211309988251,35
5,4,0.1,0.8,"0.05","150","sesonality2",0.521786252343651,21
5,4,0.1,0.8,"0.1","10","sesonality2",0.694035524042724,35
5,4,0.1,0.8,"0.1","10","sesonality2",0.512346405303249,21
5,4,0.1,0.8,"0.1","25","sesonality2",0.654889383391956,35
5,4,0.1,0.8,"0.1","25","sesonality2",0.504362412318234,21
5,4,0.1,0.8,"0.1","50","sesonality2",0.66965666836905,35
5,4,0.1,0.8,"0.1","50","sesonality2",0.502558802369139,21
5,4,0.1,0.8,"0.1","75","sesonality2",0.658965432607151,35
5,4,0.1,0.8,"0.1","75","sesonality2",0.491431627629505,21
5,4,0.1,0.8,"0.1","100","sesonality2",0.661496671287207,35
5,4,0.1,0.8,"0.1","100","sesonality2",0.50311437987113,21
5,4,0.1,0.8,"0.1","125","sesonality2",0.659869526745439,35
5,4,0.1,0.8,"0.1","125","sesonality2",0.502852773746849,21
5,4,0.1,0.8,"0.1","150","sesonality2",0.663624482874042,35
5,4,0.1,0.8,"0.1","150","sesonality2",0.483130302952795,21
5,4,0.1,0.8,"0.2","10","sesonality2",0.654483674950537,35
5,4,0.1,0.8,"0.2","10","sesonality2",0.455791839067591,21
5,4,0.1,0.8,"0.2","25","sesonality2",0.623505446016908,35
5,4,0.1,0.8,"0.2","25","sesonality2",0.432057674362445,21
5,4,0.1,0.8,"0.2","50","sesonality2",0.648373800473085,35
5,4,0.1,0.8,"0.2","50","sesonality2",0.456623685910923,21
5,4,0.1,0.8,"0.2","75","sesonality2",0.623309705095275,35
5,4,0.1,0.8,"0.2","75","sesonality2",0.42945446024404,21
5,4,0.1,0.8,"0.2","100","sesonality2",0.629116194666828,35
5,4,0.1,0.8,"0.2","100","sesonality2",0.42705086074853,21
5,4,0.1,0.8,"0.2","125","sesonality2",0.626688821648972,35
5,4,0.1,0.8,"0.2","125","sesonality2",0.432146376592802,21
5,4,0.1,0.8,"0.2","150","sesonality2",0.622613458840956,35
5,4,0.1,0.8,"0.2","150","sesonality2",0.43439429195636,21
5,4,0.1,0.8,"0.4","10","sesonality2",0.588826238299246,35
5,4,0.1,0.8,"0.4","10","sesonality2",0.394509715756358,21
5,4,0.1,0.8,"0.4","25","sesonality2",0.585673381832065,35
5,4,0.1,0.8,"0.4","25","sesonality2",0.356686762325514,21
5,4,0.1,0.8,"0.4","50","sesonality2",0.577879943869608,35
5,4,0.1,0.8,"0.4","50","sesonality2",0.37014667359169,21
5,4,0.1,0.8,"0.4","75","sesonality2",0.595246139738799,35
5,4,0.1,0.8,"0.4","75","sesonality2",0.373384909531442,21
5,4,0.1,0.8,"0.4","100","sesonality2",0.591731992627815,35
5,4,0.1,0.8,"0.4","100","sesonality2",0.351635217696643,21
5,4,0.1,0.8,"0.4","125","sesonality2",0.598868124188734,35
5,4,0.1,0.8,"0.4","125","sesonality2",0.370783250427076,21
5,4,0.1,0.8,"0.4","150","sesonality2",0.594328986169969,35
5,4,0.1,0.8,"0.4","150","sesonality2",0.371752797316753,21
5,4,0.1,0.85,"0.05","10","sesonality2",0.750721286166486,35
5,4,0.1,0.85,"0.05","10","sesonality2",0.596312424054388,21
5,4,0.1,0.85,"0.05","25","sesonality2",0.723842545104016,35
5,4,0.1,0.85,"0.05","25","sesonality2",0.565755987739589,21
5,4,0.1,0.85,"0.05","50","sesonality2",0.706128030068441,35
5,4,0.1,0.85,"0.05","50","sesonality2",0.538201190107551,21
5,4,0.1,0.85,"0.05","75","sesonality2",0.730730648467077,35
5,4,0.1,0.85,"0.05","75","sesonality2",0.576366897829847,21
5,4,0.1,0.85,"0.05","100","sesonality2",0.712677754332782,35
5,4,0.1,0.85,"0.05","100","sesonality2",0.572171707403277,21
5,4,0.1,0.85,"0.05","125","sesonality2",0.714359587554464,35
5,4,0.1,0.85,"0.05","125","sesonality2",0.556822059645462,21
5,4,0.1,0.85,"0.05","150","sesonality2",0.717215999686645,35
5,4,0.1,0.85,"0.05","150","sesonality2",0.55388386157462,21
5,4,0.1,0.85,"0.1","10","sesonality2",0.734733886640367,35
5,4,0.1,0.85,"0.1","10","sesonality2",0.545777203151313,21
5,4,0.1,0.85,"0.1","25","sesonality2",0.696323636753712,35
5,4,0.1,0.85,"0.1","25","sesonality2",0.534258012845072,21
5,4,0.1,0.85,"0.1","50","sesonality2",0.712996172518883,35
5,4,0.1,0.85,"0.1","50","sesonality2",0.535785755550678,21
5,4,0.1,0.85,"0.1","75","sesonality2",0.698898147766204,35
5,4,0.1,0.85,"0.1","75","sesonality2",0.522184408269236,21
5,4,0.1,0.85,"0.1","100","sesonality2",0.694770261920837,35
5,4,0.1,0.85,"0.1","100","sesonality2",0.529289604502918,21
5,4,0.1,0.85,"0.1","125","sesonality2",0.707279017263017,35
5,4,0.1,0.85,"0.1","125","sesonality2",0.539388527907186,21
5,4,0.1,0.85,"0.1","150","sesonality2",0.70853212572526,35
5,4,0.1,0.85,"0.1","150","sesonality2",0.525015315996721,21
5,4,0.1,0.85,"0.2","10","sesonality2",0.69517959314343,35
5,4,0.1,0.85,"0.2","10","sesonality2",0.489306124638205,21
5,4,0.1,0.85,"0.2","25","sesonality2",0.664820922574557,35
5,4,0.1,0.85,"0.2","25","sesonality2",0.462316896630018,21
5,4,0.1,0.85,"0.2","50","sesonality2",0.695931876380321,35
5,4,0.1,0.85,"0.2","50","sesonality2",0.493051148307958,21
5,4,0.1,0.85,"0.2","75","sesonality2",0.661379468942028,35
5,4,0.1,0.85,"0.2","75","sesonality2",0.462515044637272,21
5,4,0.1,0.85,"0.2","100","sesonality2",0.680403583880634,35
5,4,0.1,0.85,"0.2","100","sesonality2",0.467874080280947,21
5,4,0.1,0.85,"0.2","125","sesonality2",0.672575983136422,35
5,4,0.1,0.85,"0.2","125","sesonality2",0.472297642894323,21
5,4,0.1,0.85,"0.2","150","sesonality2",0.655326613790673,35
5,4,0.1,0.85,"0.2","150","sesonality2",0.464262824736534,21
5,4,0.1,0.85,"0.4","10","sesonality2",0.628466808897995,35
5,4,0.1,0.85,"0.4","10","sesonality2",0.427932157633732,21
5,4,0.1,0.85,"0.4","25","sesonality2",0.617933927674149,35
5,4,0.1,0.85,"0.4","25","sesonality2",0.378826352609294,21
5,4,0.1,0.85,"0.4","50","sesonality2",0.623227058652847,35
5,4,0.1,0.85,"0.4","50","sesonality2",0.403769416738903,21
5,4,0.1,0.85,"0.4","75","sesonality2",0.627460182532376,35
5,4,0.1,0.85,"0.4","75","sesonality2",0.398844394965075,21
5,4,0.1,0.85,"0.4","100","sesonality2",0.630023288629768,35
5,4,0.1,0.85,"0.4","100","sesonality2",0.375955365157342,21
5,4,0.1,0.85,"0.4","125","sesonality2",0.652418485854516,35
5,4,0.1,0.85,"0.4","125","sesonality2",0.409954348312231,21
5,4,0.1,0.85,"0.4","150","sesonality2",0.641706622821653,35
5,4,0.1,0.85,"0.4","150","sesonality2",0.403337888417878,21
5,4,0.1,0.9,"0.05","10","sesonality2",0.789977776533969,35
5,4,0.1,0.9,"0.05","10","sesonality2",0.623137692472168,21
5,4,0.1,0.9,"0.05","25","sesonality2",0.762870163953359,35
5,4,0.1,0.9,"0.05","25","sesonality2",0.60577164757246,21
5,4,0.1,0.9,"0.05","50","sesonality2",0.755106691723701,35
5,4,0.1,0.9,"0.05","50","sesonality2",0.580182900097774,21
5,4,0.1,0.9,"0.05","75","sesonality2",0.765419131756343,35
5,4,0.1,0.9,"0.05","75","sesonality2",0.604551290502374,21
5,4,0.1,0.9,"0.05","100","sesonality2",0.76191525077012,35
5,4,0.1,0.9,"0.05","100","sesonality2",0.614239386124686,21
5,4,0.1,0.9,"0.05","125","sesonality2",0.752500252206118,35
5,4,0.1,0.9,"0.05","125","sesonality2",0.602010455808834,21
5,4,0.1,0.9,"0.05","150","sesonality2",0.762721471001437,35
5,4,0.1,0.9,"0.05","150","sesonality2",0.599389332889414,21
5,4,0.1,0.9,"0.1","10","sesonality2",0.771798466863219,35
5,4,0.1,0.9,"0.1","10","sesonality2",0.573393949199712,21
5,4,0.1,0.9,"0.1","25","sesonality2",0.743527216532927,35
5,4,0.1,0.9,"0.1","25","sesonality2",0.570447424009135,21
5,4,0.1,0.9,"0.1","50","sesonality2",0.756335676668716,35
5,4,0.1,0.9,"0.1","50","sesonality2",0.571902009008871,21
5,4,0.1,0.9,"0.1","75","sesonality2",0.730575831055688,35
5,4,0.1,0.9,"0.1","75","sesonality2",0.550183208553173,21
5,4,0.1,0.9,"0.1","100","sesonality2",0.735142218556307,35
5,4,0.1,0.9,"0.1","100","sesonality2",0.565225082387237,21
5,4,0.1,0.9,"0.1","125","sesonality2",0.752078811054859,35
5,4,0.1,0.9,"0.1","125","sesonality2",0.575489332613231,21
5,4,0.1,0.9,"0.1","150","sesonality2",0.748689921736447,35
5,4,0.1,0.9,"0.1","150","sesonality2",0.570786567364309,21
5,4,0.1,0.9,"0.2","10","sesonality2",0.743057143958598,35
5,4,0.1,0.9,"0.2","10","sesonality2",0.522820410208826,21
5,4,0.1,0.9,"0.2","25","sesonality2",0.724175550868646,35
5,4,0.1,0.9,"0.2","25","sesonality2",0.499559016343958,21
5,4,0.1,0.9,"0.2","50","sesonality2",0.736406834599247,35
5,4,0.1,0.9,"0.2","50","sesonality2",0.520371745105731,21
5,4,0.1,0.9,"0.2","75","sesonality2",0.704959330187655,35
5,4,0.1,0.9,"0.2","75","sesonality2",0.491568285467692,21
5,4,0.1,0.9,"0.2","100","sesonality2",0.71934400902445,35
5,4,0.1,0.9,"0.2","100","sesonality2",0.496355396233797,21
5,4,0.1,0.9,"0.2","125","sesonality2",0.71368323196893,35
5,4,0.1,0.9,"0.2","125","sesonality2",0.49763117996552,21
5,4,0.1,0.9,"0.2","150","sesonality2",0.699892361113476,35
5,4,0.1,0.9,"0.2","150","sesonality2",0.492234942737016,21
5,4,0.1,0.9,"0.4","10","sesonality2",0.687539031751034,35
5,4,0.1,0.9,"0.4","10","sesonality2",0.458245535150424,21
5,4,0.1,0.9,"0.4","25","sesonality2",0.659050309629745,35
5,4,0.1,0.9,"0.4","25","sesonality2",0.41804505539771,21
5,4,0.1,0.9,"0.4","50","sesonality2",0.675852105438332,35
5,4,0.1,0.9,"0.4","50","sesonality2",0.430081940131643,21
5,4,0.1,0.9,"0.4","75","sesonality2",0.686692454765721,35
5,4,0.1,0.9,"0.4","75","sesonality2",0.440410901795492,21
5,4,0.1,0.9,"0.4","100","sesonality2",0.685907882794782,35
5,4,0.1,0.9,"0.4","100","sesonality2",0.413211761267351,21
5,4,0.1,0.9,"0.4","125","sesonality2",0.688614563647126,35
5,4,0.1,0.9,"0.4","125","sesonality2",0.428300305549579,21
5,4,0.1,0.9,"0.4","150","sesonality2",0.679213918504234,35
5,4,0.1,0.9,"0.4","150","sesonality2",0.416169331677705,21
5,4,0.1,0.95,"0.05","10","sesonality2",0.820728693988497,35
5,4,0.1,0.95,"0.05","10","sesonality2",0.640803113137535,21
5,4,0.1,0.95,"0.05","25","sesonality2",0.793993454934481,35
5,4,0.1,0.95,"0.05","25","sesonality2",0.63146071314418,21
5,4,0.1,0.95,"0.05","50","sesonality2",0.798487792046931,35
5,4,0.1,0.95,"0.05","50","sesonality2",0.616567048755968,21
5,4,0.1,0.95,"0.05","75","sesonality2",0.808779735867925,35
5,4,0.1,0.95,"0.05","75","sesonality2",0.643142228161683,21
5,4,0.1,0.95,"0.05","100","sesonality2",0.802702586796595,35
5,4,0.1,0.95,"0.05","100","sesonality2",0.644555453888253,21
5,4,0.1,0.95,"0.05","125","sesonality2",0.796030358602027,35
5,4,0.1,0.95,"0.05","125","sesonality2",0.63476167871623,21
5,4,0.1,0.95,"0.05","150","sesonality2",0.805789149210081,35
5,4,0.1,0.95,"0.05","150","sesonality2",0.640425516842931,21
5,4,0.1,0.95,"0.1","10","sesonality2",0.794327917586914,35
5,4,0.1,0.95,"0.1","10","sesonality2",0.599557182298197,21
5,4,0.1,0.95,"0.1","25","sesonality2",0.788632859433067,35
5,4,0.1,0.95,"0.1","25","sesonality2",0.60139199297551,21
5,4,0.1,0.95,"0.1","50","sesonality2",0.801119830956877,35
5,4,0.1,0.95,"0.1","50","sesonality2",0.604647412144302,21
5,4,0.1,0.95,"0.1","75","sesonality2",0.772802446972003,35
5,4,0.1,0.95,"0.1","75","sesonality2",0.591492913890127,21
5,4,0.1,0.95,"0.1","100","sesonality2",0.779507006067813,35
5,4,0.1,0.95,"0.1","100","sesonality2",0.603822447522248,21
5,4,0.1,0.95,"0.1","125","sesonality2",0.793399009212382,35
5,4,0.1,0.95,"0.1","125","sesonality2",0.60724064277638,21
5,4,0.1,0.95,"0.1","150","sesonality2",0.795324781620405,35
5,4,0.1,0.95,"0.1","150","sesonality2",0.607921733568202,21
5,4,0.1,0.95,"0.2","10","sesonality2",0.771783674447699,35
5,4,0.1,0.95,"0.2","10","sesonality2",0.541971430534893,21
5,4,0.1,0.95,"0.2","25","sesonality2",0.760835762462054,35
5,4,0.1,0.95,"0.2","25","sesonality2",0.525162973647288,21
5,4,0.1,0.95,"0.2","50","sesonality2",0.768786801174387,35
5,4,0.1,0.95,"0.2","50","sesonality2",0.542127035148403,21
5,4,0.1,0.95,"0.2","75","sesonality2",0.759058468285674,35
5,4,0.1,0.95,"0.2","75","sesonality2",0.536149982604023,21
5,4,0.1,0.95,"0.2","100","sesonality2",0.772530931172101,35
5,4,0.1,0.95,"0.2","100","sesonality2",0.538127992964641,21
5,4,0.1,0.95,"0.2","125","sesonality2",0.761004367252863,35
5,4,0.1,0.95,"0.2","125","sesonality2",0.525354673364185,21
5,4,0.1,0.95,"0.2","150","sesonality2",0.74635452321597,35
5,4,0.1,0.95,"0.2","150","sesonality2",0.52731861616135,21
5,4,0.1,0.95,"0.4","10","sesonality2",0.726402336259611,35
5,4,0.1,0.95,"0.4","10","sesonality2",0.479231719585057,21
5,4,0.1,0.95,"0.4","25","sesonality2",0.705859729086886,35
5,4,0.1,0.95,"0.4","25","sesonality2",0.443347444293462,21
5,4,0.1,0.95,"0.4","50","sesonality2",0.722318902068071,35
5,4,0.1,0.95,"0.4","50","sesonality2",0.464792077373135,21
5,4,0.1,0.95,"0.4","75","sesonality2",0.741248494980645,35
5,4,0.1,0.95,"0.4","75","sesonality2",0.471066200582925,21
5,4,0.1,0.95,"0.4","100","sesonality2",0.732995827878266,35
5,4,0.1,0.95,"0.4","100","sesonality2",0.44581110786361,21
5,4,0.1,0.95,"0.4","125","sesonality2",0.741669088630816,35
5,4,0.1,0.95,"0.4","125","sesonality2",0.46300887329592,21
5,4,0.1,0.95,"0.4","150","sesonality2",0.732020242688922,35
5,4,0.1,0.95,"0.4","150","sesonality2",0.449728490972647,21
5,4,0.1,1,"0.05","10","sesonality2",0.858022359837605,35
5,4,0.1,1,"0.05","10","sesonality2",0.670899755752605,21
5,4,0.1,1,"0.05","25","sesonality2",0.837961278701462,35
5,4,0.1,1,"0.05","25","sesonality2",0.66110194265001,21
5,4,0.1,1,"0.05","50","sesonality2",0.841402428925826,35
5,4,0.1,1,"0.05","50","sesonality2",0.659948149079197,21
5,4,0.1,1,"0.05","75","sesonality2",0.852573946020622,35
5,4,0.1,1,"0.05","75","sesonality2",0.675662681245368,21
5,4,0.1,1,"0.05","100","sesonality2",0.843928911943575,35
5,4,0.1,1,"0.05","100","sesonality2",0.683254741748939,21
5,4,0.1,1,"0.05","125","sesonality2",0.844949906742191,35
5,4,0.1,1,"0.05","125","sesonality2",0.673316915809751,21
5,4,0.1,1,"0.05","150","sesonality2",0.848044229716674,35
5,4,0.1,1,"0.05","150","sesonality2",0.68146170079645,21
5,4,0.1,1,"0.1","10","sesonality2",0.841567088459178,35
5,4,0.1,1,"0.1","10","sesonality2",0.634441493096176,21
5,4,0.1,1,"0.1","25","sesonality2",0.834262986552976,35
5,4,0.1,1,"0.1","25","sesonality2",0.632336561941886,21
5,4,0.1,1,"0.1","50","sesonality2",0.844940885152819,35
5,4,0.1,1,"0.1","50","sesonality2",0.64317141583304,21
5,4,0.1,1,"0.1","75","sesonality2",0.820536882355663,35
5,4,0.1,1,"0.1","75","sesonality2",0.632343622501112,21
5,4,0.1,1,"0.1","100","sesonality2",0.831413807456276,35
5,4,0.1,1,"0.1","100","sesonality2",0.645525347783063,21
5,4,0.1,1,"0.1","125","sesonality2",0.838633752458513,35
5,4,0.1,1,"0.1","125","sesonality2",0.648125891479616,21
5,4,0.1,1,"0.1","150","sesonality2",0.841096032987994,35
5,4,0.1,1,"0.1","150","sesonality2",0.648943138095759,21
5,4,0.1,1,"0.2","10","sesonality2",0.816469388541856,35
5,4,0.1,1,"0.2","10","sesonality2",0.572293879384499,21
5,4,0.1,1,"0.2","25","sesonality2",0.800987422778643,35
5,4,0.1,1,"0.2","25","sesonality2",0.549603114709561,21
5,4,0.1,1,"0.2","50","sesonality2",0.808755822415576,35
5,4,0.1,1,"0.2","50","sesonality2",0.574001064745809,21
5,4,0.1,1,"0.2","75","sesonality2",0.804141083367357,35
5,4,0.1,1,"0.2","75","sesonality2",0.574219746450776,21
5,4,0.1,1,"0.2","100","sesonality2",0.812421122782839,35
5,4,0.1,1,"0.2","100","sesonality2",0.575628392302558,21
5,4,0.1,1,"0.2","125","sesonality2",0.805935546209325,35
5,4,0.1,1,"0.2","125","sesonality2",0.566461922196694,21
5,4,0.1,1,"0.2","150","sesonality2",0.799454137047393,35
5,4,0.1,1,"0.2","150","sesonality2",0.569987948704458,21
5,4,0.1,1,"0.4","10","sesonality2",0.77537009994042,35
5,4,0.1,1,"0.4","10","sesonality2",0.516540491913291,21
5,4,0.1,1,"0.4","25","sesonality2",0.759627305490359,35
5,4,0.1,1,"0.4","25","sesonality2",0.485096385971453,21
5,4,0.1,1,"0.4","50","sesonality2",0.778302994393057,35
5,4,0.1,1,"0.4","50","sesonality2",0.493343964458878,21
5,4,0.1,1,"0.4","75","sesonality2",0.791128303177147,35
5,4,0.1,1,"0.4","75","sesonality2",0.50431940604726,21
5,4,0.1,1,"0.4","100","sesonality2",0.790443517265401,35
5,4,0.1,1,"0.4","100","sesonality2",0.485654753703482,21
5,4,0.1,1,"0.4","125","sesonality2",0.789765246793601,35
5,4,0.1,1,"0.4","125","sesonality2",0.493254910903443,21
5,4,0.1,1,"0.4","150","sesonality2",0.786307118018975,35
5,4,0.1,1,"0.4","150","sesonality2",0.487235786655231,21
5,4,0.1,0.75,"0.05","10","sesonality2",0.395832146245634,15
5,4,0.1,0.75,"0.05","25","sesonality2",0.397592547095139,15
5,4,0.1,0.75,"0.05","50","sesonality2",0.372998408401694,15
5,4,0.1,0.75,"0.05","75","sesonality2",0.362310317125952,15
5,4,0.1,0.75,"0.05","100","sesonality2",0.344136285330042,15
5,4,0.1,0.75,"0.05","125","sesonality2",0.342107928421098,15
5,4,0.1,0.75,"0.05","150","sesonality2",0.344077593181135,15
5,4,0.1,0.75,"0.1","10","sesonality2",0.428760668372598,15
5,4,0.1,0.75,"0.1","25","sesonality2",0.33220233497591,15
5,4,0.1,0.75,"0.1","50","sesonality2",0.328618116296845,15
5,4,0.1,0.75,"0.1","75","sesonality2",0.316207642122471,15
5,4,0.1,0.75,"0.1","100","sesonality2",0.303642936018588,15
5,4,0.1,0.75,"0.1","125","sesonality2",0.294663723369911,15
5,4,0.1,0.75,"0.1","150","sesonality2",0.291887613245571,15
5,4,0.1,0.75,"0.2","10","sesonality2",0.299128839199917,15
5,4,0.1,0.75,"0.2","25","sesonality2",0.249735883504544,15
5,4,0.1,0.75,"0.2","50","sesonality2",0.273155847483287,15
5,4,0.1,0.75,"0.2","75","sesonality2",0.262418012669529,15
5,4,0.1,0.75,"0.2","100","sesonality2",0.249699777411734,15
5,4,0.1,0.75,"0.2","125","sesonality2",0.267389952622613,15
5,4,0.1,0.75,"0.2","150","sesonality2",0.272681832507038,15
5,4,0.1,0.75,"0.4","10","sesonality2",0.236123465538786,15
5,4,0.1,0.75,"0.4","25","sesonality2",0.232442495714864,15
5,4,0.1,0.75,"0.4","50","sesonality2",0.234338290225457,15
5,4,0.1,0.75,"0.4","75","sesonality2",0.212452064262094,15
5,4,0.1,0.75,"0.4","100","sesonality2",0.221168904538001,15
5,4,0.1,0.75,"0.4","125","sesonality2",0.216536756629559,15
5,4,0.1,0.75,"0.4","150","sesonality2",0.208434509780347,15
5,4,0.1,0.8,"0.05","10","sesonality2",0.422277203817377,15
5,4,0.1,0.8,"0.05","25","sesonality2",0.433846252010272,15
5,4,0.1,0.8,"0.05","50","sesonality2",0.394446061098288,15
5,4,0.1,0.8,"0.05","75","sesonality2",0.389093283806661,15
5,4,0.1,0.8,"0.05","100","sesonality2",0.377081191023972,15
5,4,0.1,0.8,"0.05","125","sesonality2",0.369019813035715,15
5,4,0.1,0.8,"0.05","150","sesonality2",0.37212962064257,15
5,4,0.1,0.8,"0.1","10","sesonality2",0.44782467467244,15
5,4,0.1,0.8,"0.1","25","sesonality2",0.354321815994059,15
5,4,0.1,0.8,"0.1","50","sesonality2",0.352476747558508,15
5,4,0.1,0.8,"0.1","75","sesonality2",0.343193427483524,15
5,4,0.1,0.8,"0.1","100","sesonality2",0.330144714044128,15
5,4,0.1,0.8,"0.1","125","sesonality2",0.328272223071408,15
5,4,0.1,0.8,"0.1","150","sesonality2",0.320879807740479,15
5,4,0.1,0.8,"0.2","10","sesonality2",0.324187071384533,15
5,4,0.1,0.8,"0.2","25","sesonality2",0.275292325428965,15
5,4,0.1,0.8,"0.2","50","sesonality2",0.287335610574293,15
5,4,0.1,0.8,"0.2","75","sesonality2",0.279170041773895,15
5,4,0.1,0.8,"0.2","100","sesonality2",0.276250375065578,15
5,4,0.1,0.8,"0.2","125","sesonality2",0.28732807416516,15
5,4,0.1,0.8,"0.2","150","sesonality2",0.284537802635452,15
5,4,0.1,0.8,"0.4","10","sesonality2",0.256470898199244,15
5,4,0.1,0.8,"0.4","25","sesonality2",0.252218534472613,15
5,4,0.1,0.8,"0.4","50","sesonality2",0.24953214414019,15
5,4,0.1,0.8,"0.4","75","sesonality2",0.229709090742407,15
5,4,0.1,0.8,"0.4","100","sesonality2",0.240729764833806,15
5,4,0.1,0.8,"0.4","125","sesonality2",0.231889070500913,15
5,4,0.1,0.8,"0.4","150","sesonality2",0.229329117563922,15
5,4,0.1,0.85,"0.05","10","sesonality2",0.44668802619129,15
5,4,0.1,0.85,"0.05","25","sesonality2",0.450234913136289,15
5,4,0.1,0.85,"0.05","50","sesonality2",0.411786716470001,15
5,4,0.1,0.85,"0.05","75","sesonality2",0.413750618211126,15
5,4,0.1,0.85,"0.05","100","sesonality2",0.406124726306781,15
5,4,0.1,0.85,"0.05","125","sesonality2",0.394275581674049,15
5,4,0.1,0.85,"0.05","150","sesonality2",0.399356588472787,15
5,4,0.1,0.85,"0.1","10","sesonality2",0.464165251500875,15
5,4,0.1,0.85,"0.1","25","sesonality2",0.371701408222601,15
5,4,0.1,0.85,"0.1","50","sesonality2",0.372517997818303,15
5,4,0.1,0.85,"0.1","75","sesonality2",0.370179212844576,15
5,4,0.1,0.85,"0.1","100","sesonality2",0.354361856032982,15
5,4,0.1,0.85,"0.1","125","sesonality2",0.349940861036847,15
5,4,0.1,0.85,"0.1","150","sesonality2",0.348993450887057,15
5,4,0.1,0.85,"0.2","10","sesonality2",0.337855198030691,15
5,4,0.1,0.85,"0.2","25","sesonality2",0.288070546391173,15
5,4,0.1,0.85,"0.2","50","sesonality2",0.305191608540743,15
5,4,0.1,0.85,"0.2","75","sesonality2",0.301834551738626,15
5,4,0.1,0.85,"0.2","100","sesonality2",0.302309294985092,15
5,4,0.1,0.85,"0.2","125","sesonality2",0.31051193642394,15
5,4,0.1,0.85,"0.2","150","sesonality2",0.308705741743368,15
5,4,0.1,0.85,"0.4","10","sesonality2",0.27427490177714,15
5,4,0.1,0.85,"0.4","25","sesonality2",0.265196559907386,15
5,4,0.1,0.85,"0.4","50","sesonality2",0.264725998054923,15
5,4,0.1,0.85,"0.4","75","sesonality2",0.24696611722272,15
5,4,0.1,0.85,"0.4","100","sesonality2",0.251539713944648,15
5,4,0.1,0.85,"0.4","125","sesonality2",0.243279496921597,15
5,4,0.1,0.85,"0.4","150","sesonality2",0.246336356457532,15
5,4,0.1,0.9,"0.05","10","sesonality2",0.466352299770276,15
5,4,0.1,0.9,"0.05","25","sesonality2",0.470099956925403,15
5,4,0.1,0.9,"0.05","50","sesonality2",0.446924360249529,15
5,4,0.1,0.9,"0.05","75","sesonality2",0.446499549404333,15
5,4,0.1,0.9,"0.05","100","sesonality2",0.430399919975993,15
5,4,0.1,0.9,"0.05","125","sesonality2",0.424499698241238,15
5,4,0.1,0.9,"0.05","150","sesonality2",0.426583556303005,15
5,4,0.1,0.9,"0.1","10","sesonality2",0.471654682547242,15
