"Coverage","Access","EIR","Indicator","Age","Number_round","Seasonality","Coverage_reduction","Time_0.1","Prevalance"
0.95,0.1,35,0.0251966726016974,10,4.5,"sesonality3",0,30.3950176462654,0.309805441117775
0.75,0.4,35,0.0194436168346186,10,4.5,"sesonality3",0,39.3884180535894,0.190177027101889
0.85,0.4,35,0.0229102293535311,10,4.5,"sesonality3",0,33.4284435366303,0.190177027101889
0.95,0.4,35,0.0270294453273923,10,4.5,"sesonality3",0,28.3340371613039,0.190177027101889
0.75,0.1,45,0.0181398802995363,10,4.5,"sesonality3",0,42.2193143344689,0.335812569152614
0.85,0.1,45,0.0222728572835122,10,4.5,"sesonality3",0,34.385049866175,0.334202780127382
0.95,0.1,45,0.0268981446377028,10,4.5,"sesonality3",0,28.4723470213733,0.335812569152614
0.75,0.4,45,0.0209173895483052,10,4.5,"sesonality3",0,36.6132354416002,0.216420115689203
0.85,0.4,45,0.0247391938291186,10,4.5,"sesonality3",0,30.9570842787261,0.216420115689203
0.95,0.4,45,0.0290674334257843,10,4.5,"sesonality3",0,26.3474692497761,0.216420115689203
0.75,0.1,55,0.0189915960613291,10,4.5,"sesonality3",0,40.3259055153982,0.350393059529384
0.85,0.1,55,0.0233288056022693,10,4.5,"sesonality3",0,32.8286549004149,0.353979048038303
0.95,0.1,55,0.0280881827209129,10,4.5,"sesonality3",0,27.2660326930141,0.350393059529384
0.75,0.4,55,0.0220519799471322,10,4.5,"sesonality3",0,34.7294578623705,0.220533901565025
0.85,0.4,55,0.0261848018255171,10,4.5,"sesonality3",0,29.2480085760833,0.220533901565025
0.95,0.4,55,0.0306851314554655,10,4.5,"sesonality3",0,24.9584496474221,0.220533901565025
0.75,0.1,65,0.019450434940723,10,4.5,"sesonality3",0,39.3746109374816,0.369109625845897
0.85,0.1,65,0.0239452329808743,10,4.5,"sesonality3",0,31.9835396451341,0.377728016390315
0.95,0.1,65,0.0288086571531699,10,4.5,"sesonality3",0,26.5841376876359,0.369109625845897
0.75,0.4,65,0.0228580848385018,10,4.5,"sesonality3",0,33.5047014553806,0.231392563060374
0.85,0.4,65,0.027266446756413,10,4.5,"sesonality3",0,28.0877561787781,0.231392563060374
0.95,0.4,65,0.0319071651997271,10,4.5,"sesonality3",0,24.0025493823035,0.231392563060374
0.75,0.1,75,0.0196414282206525,10,4.5,"sesonality3",0,38.9917321567526,0.388899297765121
0.85,0.1,75,0.0242610910944046,10,4.5,"sesonality3",0,31.5671420290077,0.390457115263629
0.95,0.1,75,0.0292020197601083,10,4.5,"sesonality3",0,26.2260389742618,0.388899297765121
0.75,0.4,75,0.02343289365161,10,4.5,"sesonality3",0,32.6828312261446,0.246030365995425
0.85,0.4,75,0.0280906654755099,10,4.5,"sesonality3",0,27.2636228224444,0.246030365995425
0.95,0.4,75,0.0328419460402598,10,4.5,"sesonality3",0,23.3193644316002,0.246030365995425
0.75,0.1,85,0.0197128377428064,10,4.5,"sesonality3",0,38.850485067034,0.399867632200753
0.85,0.1,85,0.024437513574693,10,4.5,"sesonality3",0,31.339248406551,0.401606246148457
0.95,0.1,85,0.0294331233640498,10,4.5,"sesonality3",0,26.0201168215533,0.399867632200753
0.75,0.4,85,0.0238920542404851,10,4.5,"sesonality3",0,32.0547283480559,0.259427472390618
0.85,0.4,85,0.0287798441105124,10,4.5,"sesonality3",0,26.6107524910471,0.259427472390618
0.95,0.4,85,0.033613150226152,10,4.5,"sesonality3",0,22.784335987643,0.259427472390618
0.75,0.1,95,0.019781734999395,10,4.5,"sesonality3",0,38.7151737893156,0.415278569013781
0.85,0.1,95,0.0246008845415418,10,4.5,"sesonality3",0,31.131128925975,0.411926791799556
0.95,0.1,95,0.0296345336841937,10,4.5,"sesonality3",0,25.8432717895019,0.415278569013781
0.75,0.4,95,0.0243271012883757,10,4.5,"sesonality3",0,31.4814863997674,0.271786183281881
0.85,0.4,95,0.0294278366096181,10,4.5,"sesonality3",0,26.024791374078,0.271786183281881
0.95,0.4,95,0.0343174528940725,10,4.5,"sesonality3",0,22.316729354003,0.271786183281881
0.75,0.1,105,0.0199139280379706,10,4.5,"sesonality3",0,38.4581739421516,0.429020292933151
0.85,0.1,105,0.0248169165034153,10,4.5,"sesonality3",0,30.8601315659166,0.427622183446306
0.95,0.1,105,0.0298762658519709,10,4.5,"sesonality3",0,25.6341710222545,0.429020292933151
0.75,0.4,105,0.0247881022211439,10,4.5,"sesonality3",0,30.8960041201744,0.2832356950965
0.85,0.4,105,0.0300777317128133,10,4.5,"sesonality3",0,25.4624689011873,0.2832356950965
0.95,0.4,105,0.0349988035492967,10,4.5,"sesonality3",0,21.8822711261269,0.2832356950965
0.75,0.1,115,0.0201037952812813,10,4.5,"sesonality3",0,38.0949615552868,NA
0.85,0.1,115,0.0250699574909146,10,4.5,"sesonality3",0,30.5486480634565,NA
0.95,0.1,115,0.0301453950811471,10,4.5,"sesonality3",0,25.4053166758703,NA
0.75,0.4,115,0.0252484058565423,10,4.5,"sesonality3",0,30.3327391324121,NA
0.85,0.4,115,0.0306860886478249,10,4.5,"sesonality3",0,24.9576711175293,NA
0.95,0.4,115,0.035614333940881,10,4.5,"sesonality3",0,21.5040750060654,NA
0.75,0.1,125,0.0202997861354852,10,4.5,"sesonality3",0,37.7271614215191,NA
0.85,0.1,125,0.0252956940850955,10,4.5,"sesonality3",0,30.2760345606415,NA
0.95,0.1,125,0.0303816354082642,10,4.5,"sesonality3",0,25.2077710124664,NA
0.75,0.4,125,0.025632805603056,10,4.5,"sesonality3",0,29.8778573136161,NA
0.85,0.4,125,0.0311595722673458,10,4.5,"sesonality3",0,24.5784281563567,NA
0.95,0.4,125,0.0360745372313763,10,4.5,"sesonality3",0,21.2297472714259,NA
0.75,0.1,135,0.0205222110665319,10,4.5,"sesonality3",0,37.3182648727718,NA
0.85,0.1,135,0.0255105070860545,10,4.5,"sesonality3",0,30.0210931038068,NA
0.95,0.1,135,0.030605006889345,10,4.5,"sesonality3",0,25.0237914052682,NA
0.75,0.4,135,0.0259552419979402,10,4.5,"sesonality3",0,29.506691111435,NA
0.85,0.4,135,0.0315062069807434,10,4.5,"sesonality3",0,24.3080136185182,NA
0.95,0.4,135,0.036392430919771,10,4.5,"sesonality3",0,21.04430204303,NA
0.75,0.1,145,0.0208474396619731,10,4.5,"sesonality3",0,36.7360846594857,NA
0.85,0.1,145,0.0258041272535447,10,4.5,"sesonality3",0,29.6794888984498,NA
0.95,0.1,145,0.0309151181414531,10,4.5,"sesonality3",0,24.7727763759976,NA
0.75,0.4,145,0.0263048176433592,10,4.5,"sesonality3",0,29.1145644398379,NA
0.85,0.4,145,0.0318311789368178,10,4.5,"sesonality3",0,24.0598474180274,NA
0.95,0.4,145,0.036686478372557,10,4.5,"sesonality3",0,20.8756289055167,NA
0.75,0.1,155,0.0213096905711812,10,4.5,"sesonality3",0,35.9392036124396,NA
0.85,0.1,155,0.0262375886679552,10,4.5,"sesonality3",0,29.1891651343374,NA
0.95,0.1,155,0.0313923773051259,10,4.5,"sesonality3",0,24.3961551848038,NA
0.75,0.4,155,0.0267438550275419,10,4.5,"sesonality3",0,28.6366085804405,NA
0.85,0.4,155,0.0322311455325404,10,4.5,"sesonality3",0,23.7612810746228,NA
0.95,0.4,155,0.0370780947452601,10,4.5,"sesonality3",0,20.6551419002906,NA
0.75,0.1,5,0.0139646025731782,10,5.4,"sesonality2",0,54.8424707643838,0.1805868710145
0.85,0.1,5,0.0179945098245858,10,5.4,"sesonality2",0,42.5603873526681,0.171866482088326
0.95,0.1,5,0.0218304676737966,10,5.4,"sesonality2",0,35.0818553133898,0.1805868710145
0.75,0.4,5,0.0168794695912111,10,5.4,"sesonality2",0,45.3718823460266,0.0830001829295434
0.85,0.4,5,0.0193643541423302,10,5.4,"sesonality2",0,39.5496437798367,0.0830001829295434
0.95,0.4,5,0.0223617431644465,10,5.4,"sesonality2",0,34.2483724423334,0.0830001829295434
0.75,0.1,15,0.0182611447445313,10,5.4,"sesonality2",0,41.93895394127,0.248993732221783
0.85,0.1,15,0.0231065093185667,10,5.4,"sesonality2",0,33.1444831323085,0.247495815828381
0.95,0.1,15,0.0274072326909434,10,5.4,"sesonality2",0,27.9434745197328,0.248993732221783
0.75,0.4,15,0.0219279299780455,10,5.4,"sesonality2",0,34.9259282167786,0.137001431448641
0.85,0.4,15,0.0254071066819092,10,5.4,"sesonality2",0,30.1432712486337,0.137001431448641
0.95,0.4,15,0.028904027076059,10,5.4,"sesonality2",0,26.4964223269122,0.137001431448641
0.75,0.1,25,0.0211883765797959,10,5.4,"sesonality2",0,36.1449734231192,0.287614427416964
0.85,0.1,25,0.0267002368164047,10,5.4,"sesonality2",0,28.6833900995673,0.300904132321922
0.95,0.1,25,0.0314948095337654,10,5.4,"sesonality2",0,24.3168102837611,0.287614427416964
0.75,0.4,25,0.0256388398743992,10,5.4,"sesonality2",0,29.8708253613489,0.17938386441634
0.85,0.4,25,0.0299559334000736,10,5.4,"sesonality2",0,25.5659971641505,0.17938386441634
0.95,0.4,25,0.0339591270663628,10,5.4,"sesonality2",0,22.5522083314786,0.17938386441634
0.75,0.1,35,0.0228003631312089,10,5.4,"sesonality2",0,33.5895224101705,0.320021331650414
0.85,0.1,35,0.0288132579809618,10,5.4,"sesonality2",0,26.579892800106,0.320739427879297
0.95,0.1,35,0.0341260461172444,10,5.4,"sesonality2",0,22.4418998240985,0.320021331650414
0.75,0.4,35,0.0280511348181776,10,5.4,"sesonality2",0,27.3020436898503,0.197522821342399
0.85,0.4,35,0.0330143735321535,10,5.4,"sesonality2",0,23.1975720396415,0.197522821342399
0.95,0.4,35,0.0375148265849874,10,5.4,"sesonality2",0,20.4146834217872,0.197522821342399
0.75,0.1,45,0.0237047463023456,10,5.4,"sesonality2",0,32.3080153901492,0.348283340847998
0.85,0.1,45,0.0300894147665269,10,5.4,"sesonality2",0,25.4525823881342,0.349019674259835
0.95,0.1,45,0.0359370254868318,10,5.4,"sesonality2",0,21.3109821411456,0.348283340847998
0.75,0.4,45,0.0297579482884298,10,5.4,"sesonality2",0,25.7360924527695,0.221514478633562
0.85,0.4,45,0.0352036135653412,10,5.4,"sesonality2",0,21.7549629368096,0.221514478633562
0.95,0.4,45,0.0401835390055403,10,5.4,"sesonality2",0,19.0588815049409,0.221514478633562
0.75,0.1,55,0.0242417542311111,10,5.4,"sesonality2",0,31.5923221172209,0.371642089396336
0.85,0.1,55,0.0308997403595581,10,5.4,"sesonality2",0,24.7851049699473,0.369993459583761
0.95,0.1,55,0.0372932729895792,10,5.4,"sesonality2",0,20.5359639141828,0.371642089396336
0.75,0.4,55,0.0310487273885742,10,5.4,"sesonality2",0,24.6661738747333,0.239750691757973
0.85,0.4,55,0.0368447909842661,10,5.4,"sesonality2",0,20.7859316852363,0.239750691757973
0.95,0.4,55,0.0422900476767222,10,5.4,"sesonality2",0,18.1095399610371,0.239750691757973
0.75,0.1,65,0.0245293050490031,10,5.4,"sesonality2",0,31.221973342734,0.389195095846567
0.85,0.1,65,0.0313772726468801,10,5.4,"sesonality2",0,24.4078992133791,0.392666824004721
0.95,0.1,65,0.038314185622865,10,5.4,"sesonality2",0,19.9887664556994,0.389195095846567
0.75,0.4,65,0.0319995091199124,10,5.4,"sesonality2",0,23.9332830227448,0.259023733939406
0.85,0.4,65,0.0380375667675334,10,5.4,"sesonality2",0,20.1341298468506,0.259023733939406
0.95,0.4,65,0.0439348090565772,10,5.4,"sesonality2",0,17.4315838580187,0.259023733939406
0.75,0.1,75,0.0246927748557789,10,5.4,"sesonality2",0,31.0152792802276,0.404051611972265
0.85,0.1,75,0.0316549853837282,10,5.4,"sesonality2",0,24.1937659762573,0.403213198580104
0.95,0.1,75,0.0391054619376885,10,5.4,"sesonality2",0,19.5843053734052,0.404051611972265
0.75,0.4,75,0.0327317173677394,10,5.4,"sesonality2",0,23.3978956787216,0.269816831458165
0.85,0.4,75,0.0389249546659493,10,5.4,"sesonality2",0,19.6751239642603,0.269816831458165
0.95,0.4,75,0.0452492930879103,10,5.4,"sesonality2",0,16.9251994029579,0.269816831458165
0.75,0.1,85,0.0248719059434165,10,5.4,"sesonality2",0,30.7919027234213,0.41792667401609
0.85,0.1,85,0.0318792834014137,10,5.4,"sesonality2",0,24.0235421452981,0.416729658717064
0.95,0.1,85,0.0397812666779522,10,5.4,"sesonality2",0,19.2516069072335,0.41792667401609
0.75,0.4,85,0.0334035139497464,10,5.4,"sesonality2",0,22.9273276310973,0.280366876622461
0.85,0.4,85,0.0396860280012136,10,5.4,"sesonality2",0,19.2978069846734,0.280366876622461
0.95,0.4,85,0.0463937248090345,10,5.4,"sesonality2",0,16.5076917515928,0.280366876622461
0.75,0.1,95,0.0251726122953848,10,5.4,"sesonality2",0,30.4240695947229,0.428805126172194
0.85,0.1,95,0.0321713913647996,10,5.4,"sesonality2",0,23.8054145582813,0.427181806665598
0.95,0.1,95,0.0404413979092415,10,5.4,"sesonality2",0,18.9373599318819,0.428805126172194
0.75,0.4,95,0.0341383719356056,10,5.4,"sesonality2",0,22.4337970715292,0.293994164810167
0.85,0.4,95,0.0404701596511397,10,5.4,"sesonality2",0,18.9239013376167,0.293994164810167
0.95,0.4,95,0.0475053344840759,10,5.4,"sesonality2",0,16.1214170297545,0.293994164810167
0.75,0.1,105,0.0256166644222616,10,5.4,"sesonality2",0,29.8966834921028,0.439110786591553
0.85,0.1,105,0.032575173671903,10,5.4,"sesonality2",0,23.5103369231255,0.436953537685843
0.95,0.1,105,0.0411246738635241,10,5.4,"sesonality2",0,18.6227205326252,0.439110786591553
0.75,0.4,105,0.0349582908320532,10,5.4,"sesonality2",0,21.9076302109586,0.30313192947885
0.85,0.4,105,0.0413273351008793,10,5.4,"sesonality2",0,18.5313983223533,0.30313192947885
0.95,0.4,105,0.0486346045578549,10,5.4,"sesonality2",0,15.7470861605283,0.30313192947885
0.75,0.1,115,0.0261639880474846,10,5.4,"sesonality2",0,29.2712757308186,NA
0.85,0.1,115,0.0330711546154177,10,5.4,"sesonality2",0,23.1577432739142,NA
0.95,0.1,115,0.0418158627065737,10,5.4,"sesonality2",0,18.3148991503497,NA
0.75,0.4,115,0.0358152279725274,10,5.4,"sesonality2",0,21.3834547959104,NA
0.85,0.4,115,0.0422326295564752,10,5.4,"sesonality2",0,18.1341611071514,NA
0.95,0.4,115,0.0497630583747395,10,5.4,"sesonality2",0,15.389996784131,NA
0.75,0.1,125,0.0267598415329567,10,5.4,"sesonality2",0,28.6195008820422,NA
0.85,0.1,125,0.0336215315305236,10,5.4,"sesonality2",0,22.7786562209541,NA
0.95,0.1,125,0.0424859083717389,10,5.4,"sesonality2",0,18.0260547015914,NA
0.75,0.4,125,0.036637837596196,10,5.4,"sesonality2",0,20.9033436087746,NA
0.85,0.4,125,0.0431318482186976,10,5.4,"sesonality2",0,17.7560976397892,NA
0.95,0.4,125,0.0508452040254342,10,5.4,"sesonality2",0,15.0624493112991,NA
0.75,0.1,135,0.0273191061786377,10,5.4,"sesonality2",0,28.0336151317655,NA
0.85,0.1,135,0.0341547861643615,10,5.4,"sesonality2",0,22.4230157574486,NA
0.95,0.1,135,0.0430781096542248,10,5.4,"sesonality2",0,17.7782478038856,NA
0.75,0.4,135,0.0373107672412641,10,5.4,"sesonality2",0,20.5263350229037,NA
0.85,0.4,135,0.0439213889610834,10,5.4,"sesonality2",0,17.43691004477,NA
0.95,0.4,135,0.0517908651715668,10,5.4,"sesonality2",0,14.7874206352555,NA
0.75,0.1,145,0.0277804290062924,10,5.4,"sesonality2",0,27.5680878859824,NA
0.85,0.1,145,0.0346164434048283,10,5.4,"sesonality2",0,22.123974418728,NA
0.95,0.1,145,0.0435511751551639,10,5.4,"sesonality2",0,17.5851353178688,NA
0.75,0.4,145,0.0377467405925575,10,5.4,"sesonality2",0,20.2892566704625,NA
0.85,0.4,145,0.0445167749256095,10,5.4,"sesonality2",0,17.2037015178111,NA
0.95,0.4,145,0.0525248778031696,10,5.4,"sesonality2",0,14.5807727763919,NA
0.75,0.1,155,0.0281757519091109,10,5.4,"sesonality2",0,27.1812908782789,NA
0.85,0.1,155,0.0350374648911568,10,5.4,"sesonality2",0,21.8581256016916,NA
0.95,0.1,155,0.0439404536284183,10,5.4,"sesonality2",0,17.4293446042271,NA
0.75,0.4,155,0.0379721762155971,10,5.4,"sesonality2",0,20.1688021252042,NA
0.85,0.4,155,0.0449376442356062,10,5.4,"sesonality2",0,17.0425780296899,NA
0.95,0.4,155,0.0530644939157902,10,5.4,"sesonality2",0,14.4324999984193,NA
0.75,0.1,5,0.0140780900657976,10,5.4,"sesonality3",0,54.4003699916927,NA
0.85,0.1,5,0.0160075831025773,10,5.4,"sesonality3",0,47.8431567993834,0.191759494732564
0.95,0.1,5,0.0184839305601287,10,5.4,"sesonality3",0,41.4334659970953,NA
0.75,0.4,5,0.0141851590711849,10,5.4,"sesonality3",0,53.9897582052135,0.106411022999725
0.85,0.4,5,0.0167168402986274,10,5.4,"sesonality3",0,45.8132813782189,0.106411022999725
0.95,0.4,5,0.0195745662915479,10,5.4,"sesonality3",0,39.1249183736169,0.106411022999725
0.75,0.1,15,0.0153330439058813,10,5.4,"sesonality3",0,49.9478976944693,0.241461869011354
0.85,0.1,15,0.0176421155467728,10,5.4,"sesonality3",0,43.4105142507049,0.23117635207289
0.95,0.1,15,0.0204497888200685,10,5.4,"sesonality3",0,37.450426265732,0.241461869011354
0.75,0.4,15,0.0163577981620254,10,5.4,"sesonality3",0,46.818850603848,0.136388439334997
0.85,0.4,15,0.0193352620495597,10,5.4,"sesonality3",0,39.6091507005568,0.136388439334997
0.95,0.4,15,0.0225933612767995,10,5.4,"sesonality3",0,33.897271812415,0.136388439334997
0.75,0.1,25,0.01642254947233,10,5.4,"sesonality3",0,46.6342518648603,0.281728069811674
0.85,0.1,25,0.0190881528296073,10,5.4,"sesonality3",0,40.1219183014851,0.277553140943541
0.95,0.1,25,0.0222207934823989,10,5.4,"sesonality3",0,34.4656147838463,0.281728069811674
0.75,0.4,25,0.018351407832345,10,5.4,"sesonality3",0,41.7326733377873,0.156670937542734
0.85,0.4,25,0.0217411706371343,10,5.4,"sesonality3",0,35.2259462536794,0.156670937542734
0.95,0.4,25,0.0253917795625942,10,5.4,"sesonality3",0,30.1614664883109,0.156670937542734
0.75,0.1,35,0.0172926682319032,10,5.4,"sesonality3",0,44.287746580533,0.319898323302595
0.85,0.1,35,0.020280260727182,10,5.4,"sesonality3",0,37.7634843387037,0.309805441117775
0.95,0.1,35,0.023722969973117,10,5.4,"sesonality3",0,32.2831968013969,0.319898323302595
0.75,0.4,35,0.0200893477866586,10,5.4,"sesonality3",0,38.1223580023026,0.190177027101889
0.85,0.4,35,0.0238428816265779,10,5.4,"sesonality3",0,32.1208367491142,0.190177027101889
0.95,0.4,35,0.0278675985969985,10,5.4,"sesonality3",0,27.4818551620106,0.190177027101889
0.75,0.1,45,0.0179462974274142,10,5.4,"sesonality3",0,42.674725048626,0.334202780127382
0.85,0.1,45,0.0212148975506185,10,5.4,"sesonality3",0,36.0997882044185,0.335812569152614
0.95,0.1,45,0.0249442802357725,10,5.4,"sesonality3",0,30.7025619146733,0.334202780127382
0.75,0.4,45,0.021560361067674,10,5.4,"sesonality3",0,35.5213581976615,0.216420115689203
0.85,0.4,45,0.0256204435262057,10,5.4,"sesonality3",0,29.8922736279884,0.216420115689203
0.95,0.4,45,0.0299907233726165,10,5.4,"sesonality3",0,25.5363399822173,0.216420115689203
0.75,0.1,55,0.0184420393265761,10,5.4,"sesonality3",0,41.52758243239,0.353979048038303
0.85,0.1,55,0.0219501122460809,10,5.4,"sesonality3",0,34.8906328938024,0.350393059529384
0.95,0.1,55,0.0259356143369704,10,5.4,"sesonality3",0,29.5290213065848,0.353979048038303
0.75,0.4,55,0.0228177787159759,10,5.4,"sesonality3",0,33.5638853320789,0.220533901565025
0.85,0.4,55,0.0271264432175054,10,5.4,"sesonality3",0,28.2327211944078,0.220533901565025
0.95,0.4,55,0.0318060769306011,10,5.4,"sesonality3",0,24.0788359415344,0.220533901565025
0.75,0.1,65,0.0188613174832198,10,5.4,"sesonality3",0,40.6044439386122,0.377728016390315
0.85,0.1,65,0.0225701890971656,10,5.4,"sesonality3",0,33.932073189938,0.369109625845897
0.95,0.1,65,0.0267759952846589,10,5.4,"sesonality3",0,28.6022349576134,0.377728016390315
0.75,0.4,65,0.0239425032382088,10,5.4,"sesonality3",0,31.9871861657962,0.231392563060374
0.85,0.4,65,0.0284463396562096,10,5.4,"sesonality3",0,26.9227365492905,0.231392563060374
0.95,0.4,65,0.0333947334609458,10,5.4,"sesonality3",0,22.9333559212685,0.231392563060374
0.75,0.1,75,0.0192752163434369,10,5.4,"sesonality3",0,39.7325402065608,0.390457115263629
0.85,0.1,75,0.02314963319247,10,5.4,"sesonality3",0,33.0827405336547,0.388899297765121
0.95,0.1,75,0.0275365676616646,10,5.4,"sesonality3",0,27.8122283708567,0.390457115263629
0.75,0.4,75,0.0250058913876926,10,5.4,"sesonality3",0,30.6269149330426,0.246030365995425
0.85,0.4,75,0.0296576251765252,10,5.4,"sesonality3",0,25.8231501611247,0.246030365995425
0.95,0.4,75,0.0348325964055362,10,5.4,"sesonality3",0,21.986684525017,0.246030365995425
0.75,0.1,85,0.019716684153208,10,5.4,"sesonality3",0,38.8429059574481,0.401606246148457
0.85,0.1,85,0.023725648372629,10,5.4,"sesonality3",0,32.2795523362509,0.399867632200753
0.95,0.1,85,0.0282556071857002,10,5.4,"sesonality3",0,27.1044718070455,0.401606246148457
0.75,0.4,85,0.0260381481024829,10,5.4,"sesonality3",0,29.4127410805662,0.259427472390618
0.85,0.4,85,0.030797366016494,10,5.4,"sesonality3",0,24.8674937962422,0.259427472390618
0.95,0.4,85,0.0361597069659268,10,5.4,"sesonality3",0,21.1797432174278,0.259427472390618
0.75,0.1,95,0.0201848809556526,10,5.4,"sesonality3",0,37.9419284185223,0.411926791799556
0.85,0.1,95,0.0243043564348867,10,5.4,"sesonality3",0,31.510947858568,0.415278569013781
0.95,0.1,95,0.0289464368156494,10,5.4,"sesonality3",0,26.4576021302118,0.411926791799556
0.75,0.4,95,0.0270331484395801,10,5.4,"sesonality3",0,28.3301558480127,0.271786183281881
0.85,0.4,95,0.0318682591811772,10,5.4,"sesonality3",0,24.0318526343639,0.271786183281881
0.95,0.4,95,0.0373873482502994,10,5.4,"sesonality3",0,20.4842906543829,0.271786183281881
0.75,0.1,105,0.0206597387224689,10,5.4,"sesonality3",0,37.0698448147771,0.427622183446306
0.85,0.1,105,0.0248725601223805,10,5.4,"sesonality3",0,30.7910928584566,0.429020292933151
0.95,0.1,105,0.0296055438292084,10,5.4,"sesonality3",0,25.8685776141759,0.427622183446306
0.75,0.4,105,0.0279668556612757,10,5.4,"sesonality3",0,27.3843194112166,0.2832356950965
0.85,0.4,105,0.0328546108022517,10,5.4,"sesonality3",0,23.3103753066914,0.2832356950965
0.95,0.4,105,0.0385103969425555,10,5.4,"sesonality3",0,19.8869232508343,0.2832356950965
0.75,0.1,115,0.0211100908748131,10,5.4,"sesonality3",0,36.2790152300823,NA
0.85,0.1,115,0.025402976800428,10,5.4,"sesonality3",0,30.1481717820906,NA
0.95,0.1,115,0.0302139655541236,10,5.4,"sesonality3",0,25.3476594121304,NA
